Rank_year,Rank_yearPrev,Company,Notes,Country,ArmsRevenue_year,ArmsRevenue_yearPrev,TotalRevenue_year,ArmsRevenue_pctTotRevenue_year,ArmsRevenue_yearPrev_constant2022Prices,Year
67,72,Indra,Spain,670,610,1495,0.44816053511705684,790.4279118859067,745.0355691658406,2005
68,-,Bumar Group,Poland,660,250,764,0.8638743455497382,777.9416454377716,340.39829537390546,2005
69,115,Admiralty Shipyards,Russia,660,340,690,0.9565217391304348,986.5821089292996,583.4283884201521,2005
70,80,Stewart & Stevenson,United States,630,550,726,0.8677685950413223,944.5213746926544,852.5581374772437,2005
71,75,Irkut,Russia,630,580,712,0.8848314606741573,941.7374676143314,995.2601920108477,2005
72,71,MTU Aero Engines,Germany,610,620,2673,0.22820800598578375,707.9986386329319,731.8681981267955,2005
73,67,Babcock International Group,United Kingdom,610,700,1521,0.40105193951347795,634.3815575559424,738.0282181271776,2005
74,77,Fincantieri,Italy,610,560,2822,0.21615875265768958,694.0294202421856,650.7969494596236,2005
75,87,EDO,United States,600,480,648,0.9259259259259259,899.5441663739565,744.0507381619581,2005
76,69,RUAG,Switzerland,590,620,959,0.6152241918665277,821.9219804194815,872.6579802892027,2005
77,83,The Aerospace Corp.,United States,580,510,664,0.8734939759036144,869.559360828158,790.5539092970805,2005
78,84,Mitre Corp.,United States,570,500,962,0.5925155925155925,854.5669580552587,775.0528522520397,2005
79,76,Jacobs Engineering Group,United States,570,580,5635,0.10115350488021295,854.5669580552587,899.061308612366,2005
80,86,Curtiss-Wright Corp.,United States,570,480,1131,0.5039787798408488,854.5669580552587,744.0507381619581,2005
81,70,Bharat Electronics,India,560,620,802,0.6982543640897756,979.3141773773125,1161.4601296312603,2005
82,81,Precision Castparts Corp.,United States,560,540,3480,0.16091954022988506,839.5745552823595,837.0570804322028,2005
83,92,Cubic Corp.,United States,540,450,804,0.6716417910447762,809.5897497365609,697.5475670268357,2005
84,-,Sevmash,Russia,540,. .,677,0.7976366322008862,807.203543669427,. .,2005
85,91,Korea Aerospace Industries,South Korea,540,450,661,0.8169440242057489,622.2840899124274,595.9125978795352,2005
86,85,Shaw Group,United States,530,480,3262,0.16247700797057021,794.5973469636616,744.0507381619581,2005
87,88,DaimlerChrysler,Germany,530,470,186289,0.0028450418435871146,615.1463581564819,554.803311483216,2005
88,78,Avio,Italy,520,560,1593,0.32642812303829255,591.6316369277648,650.7969494596236,2005
89,32,Sukhoi,Russia,520,1470,562,0.9252669039145908,777.3071161261148,2522.4697969930107,2005
90,79,Chugach Alaska Corporation,United States,520,550,785,0.6624203821656051,779.6049441907624,852.5581374772437,2005
91,89,Samsung Techwin,South Korea,510,460,2335,0.21841541755888652,587.7127515839592,609.1551000546359,2005
92,98,ADI,Australia,500,440,557,0.8976660682226212,696.1507453583567,653.258966136429,2005
93,96,Tenix,Australia,500,440,777,0.6435006435006435,696.1507453583567,653.258966136429,2005
94,93,Ultra Electronics Group,United Kingdom,490,450,622,0.7877813504823151,509.58518557772425,474.4467116531857,2005
95,113,United Industrial,United States,480,360,517,0.9284332688588007,719.6353330991652,558.0380536214685,2005
96,99,Vought Aircraft Industries,United States,470,440,1297,0.36237471087124135,704.642930326266,682.0465099817949,2005
97,102,Teledyne Technologies,United States,470,410,1207,0.38939519469759737,704.642930326266,635.5433388466726,2005
98,-,General Atomics,United States,460,300,. .,. .,689.6505275533667,465.0317113512238,2005
99,100,Moog,United States,460,430,1051,0.43767840152235965,689.6505275533667,666.5454529367541,2005
100,106,Meggitt,United Kingdom,460,390,1121,0.4103479036574487,478.38609258316967,411.1871500994276,2005
1,1,Boeing,United States,28980,25870,52457,0.5524524848923881,44922.06331652822,41174.839541959176,2004
2,2,Lockheed Martin Corp.,United States,26150,24910,35526,0.736080617012892,40535.26417278167,39646.898066880676,2004
3,3,Northrop Grumman Corp.,United States,22160,20310,29853,0.7423039560513182,34350.3424118104,32325.511832129527,2004
4,4,BAE Systems,United Kingdom,16710,15760,17517,0.9539304675458127,17617.787892721626,18892.02067999176,2004
5,6,General Dynamics Corp.,United States,15150,13100,19178,0.7899676712900198,23484.101423236803,20850.034712008706,2004
6,5,Raytheon,United States,14970,13140,20245,0.7394418374907384,23205.082396426067,20913.698940136976,2004
7,8,EADS,Trans-European,9470,8010,39455,0.24002027626409833,10818.649239565975,10259.088453329114,2004
8,7,Thales,France,8950,8350,12780,0.7003129890453834,9889.024423792309,10367.624607404212,2004
9,10,Finmeccanica,Italy,7960,5300,11661,0.6826172712460338,9250.61378160465,6925.808971041493,2004
10,9,United Technologies Corp.,United States,6740,6210,37445,0.1799973294164775,10447.712448357495,9883.871416914051,2004
11,16,Halliburton,United States,6570,3010,20466,0.3210202286719437,10184.194478591802,4790.733166652382,2004
12,11,L-3 Communications,United States,5640,4480,6897,0.8177468464549804,8742.596173403008,7130.393550366336,2004
13,14,Science Applications International Corp.,United States,4670,3700,7187,0.649784332823153,7238.99364003405,5888.941101865054,2004
14,13,Computer Sciences Corp.,United States,4330,3780,14059,0.3079877658439434,6711.957700502664,6016.269558121596,2004
15,12,Honeywell International,United States,4190,3970,25601,0.16366548181711651,6494.942901872092,6318.674641730882,2004
16,17,MBDA,Trans-European,3790,2650,3851,0.98415995845235,4329.7445214313675,3394.0804496032647,2004
17,15,Rolls-Royce,United Kingdom,3310,3020,10877,0.3043118506941252,3489.8191457156545,3620.171475480655,2004
18,20,DCN,France,3240,2150,3240,1,3579.9373333058193,2669.508132445396,2004
19,19,General Electric,United States,3000,2400,123814,0.02422989322693718,4650.317113512238,3819.853687696251,2004
20,18,Mitsubishi Heavy Industries,Japan,2770,2600,23945,0.11568177072457715,2431.636982973179,2445.47368922328,2004
21,25,ITT Industries,United States,2410,1790,6764,0.3562980484920166,3735.7547478548313,2848.974208740121,2004
22,22,GKN,United Kingdom,2400,2020,8145,0.2946593001841621,2530.3824621503236,2421.4391988314314,2004
23,21,United Defense Industries,United States,2290,2050,2292,0.9991273996509599,3549.7420633143415,3262.7916915738815,2004
24,27,Snecma Groupe,France,1950,1670,8462,0.23044197589222407,2154.5919135636877,2073.5249214808427,2004
25,26,Saab,Sweden,1930,1700,2429,0.7945656648826678,1849.1555635851205,1798.9244449748671,2004
26,29,Alliant Techsystems,United States,1740,1460,2801,0.6212067118886112,2697.1839258370983,2323.7443266818864,2004
27,28,CEA,France,1720,1540,3878,0.443527591542032,1900.4605596561757,1912.1128018446093,2004
28,24,Rheinmetall,Germany,1720,1810,4240,0.4056603773584906,2030.3440335130456,2389.7474945716663,2004
29,23,Dassault Aviation Groupe,France,1670,1810,4297,0.3886432394693973,1845.2146131545426,2247.3533580121707,2004
30,37,Harris Corp.,United States,1550,1170,2519,0.6153235410877332,2402.663841981323,1862.1786727519225,2004
31,35,Rockwell Collins,United States,1540,1270,2930,0.5255972696245734,2387.162784936282,2021.3392430725996,2004
32,30,Sukhoi,Russia,1470,1430,1499,0.980653769179453,2522.4697969930107,2898.396516419253,2004
33,32,Goodrich Corp.,United States,1420,1320,4725,0.30052910052910053,2201.150100395793,2100.9195282329383,2004
34,44,CACI International,United States,1390,950,1623,0.8564386937769563,2154.6469292606703,1512.0254180464328,2004
35,38,QinetiQ,United Kingdom,1390,1110,1597,0.8703819661865999,1465.5131759953956,1330.592827080638,2004
36,34,Israel Aircraft Industries,Israel,1370,1310,2050,0.6682926829268293,2407.81124933747,2330.8303261757487,2004
37,36,Kawasaki Heavy Industries,Japan,1350,1200,11476,0.11763680724991286,1185.0938364670728,1128.6801642568985,2004
38,31,Textron,United States,1300,1400,10242,0.12692833430970513,2015.137415855303,2228.24798448948,2004
39,33,Indian Ordnance Factories,India,1300,1310,1365,0.9523809523809523,2435.319626646191,2617.689180988133,2004
40,41,Titan Corp.,United States,1290,1010,2047,0.63019052271617,1999.6363588102624,1607.521760238839,2004
41,45,DRS Technologies,United States,1260,940,1309,0.9625668449197861,1953.13318767514,1496.109361014365,2004
42,40,Smiths Group,United Kingdom,1240,1100,4852,0.25556471558120364,1307.3642721110004,1318.6055043141457,2004
43,43,Almaz-Antey,Russia,1190,960,1327,0.8967596081386586,2041.9993594705325,1945.7766823513866,2004
44,42,URS Corp.,United States,1150,990,3382,0.34003548196333533,1782.6215601796912,1575.6896461747037,2004
45,48,Anteon International Corp,United States,1130,920,1268,0.8911671924290221,1751.6194460896097,1464.2772469502297,2004
46,52,New Izar,Spain,1090,830,1366,0.7979502196193266,1331.2930662143708,1149.1729248948618,2004
47,53,SAGEM Groupe,France,1090,830,4435,0.24577226606538896,1204.3616337355998,1030.554302292874,2004
48,46,Booz Allen Hamilton,United States,1060,940,2491,0.425531914893617,1643.1120467743242,1496.109361014365,2004
49,51,VT Group,United Kingdom,1040,840,1362,0.7635829662261381,1096.499066931807,1006.9351123853477,2004
50,59,Electronic Data Systems,United States,990,690,20669,0.047897817988291645,1534.6046474590385,1098.2079352126723,2004
51,49,Elbit Systems,Israel,940,900,940,1,1652.0748718081911,1601.3338118764684,2004
52,39,ThyssenKrupp,Germany,930,1110,48872,0.019029301031265346,1097.8022971901933,1465.5357563395303,2004
53,63,Hindustan Aeronautics,India,900,650,1000,0.9,1685.9905107550553,1298.8534104139592,2004
54,60,Cobham,United Kingdom,900,680,1800,0.5,948.8934233063713,815.1379481214719,2004
55,61,Serco Group,United Kingdom,890,660,2998,0.2968645763842562,938.3501630474117,791.1633025884875,2004
56,79,AM General,United States,860,480,. .,. .,1333.0909058735083,763.9707375392503,2004
57,50,ST Engineering,Singapore,850,890,1744,0.4873853211009174,1467.262552578151,1609.859180138362,2004
58,72,Engineered Support Systems,United States,840,540,884,0.9502262443438914,1302.0887917834266,859.4670797316566,2004
59,56,Mitsubishi Electric Corp.,Japan,840,770,31524,0.026646364674533688,737.3917204684009,724.2364387315099,2004
60,57,Bechtel Corp.,United States,800,750,17400,0.04597701149425287,1240.0845636032634,1193.7042774050785,2004
61,62,Oshkosh Truck Corp.,United States,770,660,2262,0.34040671971706454,1193.581392468141,1050.4597641164692,2004
62,64,ManTech International Corp.,United States,770,640,842,0.9144893111638955,1193.581392468141,1018.6276500523337,2004
63,66,Ishikawajima-Harima Heavy Industries,Japan,760,620,10066,0.07550168885356646,667.1639375666484,583.1514181993975,2004
64,55,Rafael,Israel,760,790,801,0.9488139825218477,1335.7201091215163,1405.6152348693445,2004
65,58,Krauss-Maffei Wegmann,Germany,750,710,752,0.9973404255319149,885.3244332178979,937.4147630640239,2004
66,54,GIAT Industries,France,730,820,733,0.9959072305593452,806.590818923842,1018.137985397779,2004
67,74,Babcock International Group,United Kingdom,700,520,1392,0.5028735632183908,738.0282181271776,623.3407838575962,2004
68,65,Diehl,Germany,650,630,1981,0.3281171125694094,767.2811754555114,831.7905644089226,2004
69,67,RUAG,Switzerland,620,620,966,0.6418219461697723,872.6579802892027,952.6339931596546,2004
70,82,Bharat Electronics,India,620,460,709,0.8744710860366713,1161.4601296312603,919.1885673698788,2004
71,-,MTU Aero Engines,Germany,620,500,2383,0.26017624842635334,731.8681981267955,660.151241594383,2004
72,75,Indra,Spain,610,510,1348,0.45252225519287836,745.0355691658406,706.11830324865,2004
73,-,Armor Holdings,United States,610,90,980,0.6224489795918368,945.5644797474885,143.24451328860943,2004
74,80,NEC Corp.,Japan,600,470,43395,0.013826477704804701,526.7083717631434,442.06639766728523,2004
75,78,Irkut,Russia,580,480,622,0.932475884244373,995.2601920108477,972.8883411756933,2004
76,68,Jacobs Engineering Group,United States,580,610,4594,0.1262516325642142,899.061308612366,970.8794789561306,2004
77,70,Fincantieri,Italy,560,570,2704,0.20710059171597633,650.7969494596236,744.8511534893681,2004
78,71,Avio,Italy,560,560,1516,0.36939313984168864,650.7969494596236,731.7835893930635,2004
79,88,Chugach Alaska Corporation,United States,550,440,700,0.7857142857142857,852.5581374772437,700.3065094109794,2004
80,87,Stewart & Stevenson,United States,550,450,1157,0.47536732929991354,852.5581374772437,716.2225664430472,2004
81,89,Precision Castparts Corp.,United States,540,430,2919,0.18499486125385406,837.0570804322028,684.3904523789117,2004
82,101,ARINC,United States,530,350,734,0.7220708446866485,821.5560233871621,557.06199612237,2004
83,76,The Aerospace Corp.,United States,510,510,595,0.8571428571428571,790.5539092970805,811.7189086354534,2004
84,83,Mitre Corp.,United States,500,460,871,0.574052812858783,775.0528522520397,732.1386234751149,2004
85,105,Shaw Group,United States,480,320,3015,0.15920398009950248,744.0507381619581,509.31382502616685,2004
86,100,Curtiss-Wright Corp.,United States,480,350,955,0.5026178010471204,744.0507381619581,557.06199612237,2004
87,92,EDO,United States,480,410,536,0.8955223880597015,744.0507381619581,652.5583383147763,2004
88,47,DaimlerChrysler,Germany,470,930,176471,0.0026633271189033894,554.803311483216,1227.8813093655524,2004
89,84,Samsung Techwin,South Korea,460,460,1729,0.26604973973395024,609.1551000546359,656.531384347941,2004
90,85,CAE,Canada,460,450,758,0.6068601583113457,665.1363725585826,713.7186168372132,2004
91,73,Korea Aerospace Industries,South Korea,450,540,571,0.7880910683012259,595.9125978795352,770.7107555388873,2004
92,98,Cubic Corp.,United States,450,370,722,0.6232686980609419,697.5475670268357,588.8941101865054,2004
93,97,Ultra Electronics Group,United Kingdom,450,370,586,0.7679180887372014,474.4467116531857,443.5309423602127,2004
94,77,Aerokosmicheskoe Oborudovanie,Russia,440,490,583,0.7547169811320755,755.0249732496086,993.1568482835203,2004
95,-,Marine United,Japan,440,. .,1129,0.38972542072630645,386.2528059596385,. .,2004
96,96,Tenix,Australia,440,370,646,0.6811145510835913,653.258966136429,637.519701994789,2004
97,86,Denel,South Africa,440,450,586,0.7508532423208191,437.24782862496215,520.0612623150545,2004
98,91,ADI,Australia,440,420,506,0.8695652173913043,653.258966136429,723.6710130751659,2004
99,-,Vought Aircraft Industries,United States,440,. .,1215,0.36213991769547327,682.0465099817949,. .,2004
100,99,Moog,United States,430,360,939,0.4579339723109691,666.5454529367541,572.9780531544377,2004
1,1,Boeing,United States,25870,23560,50485,0.5124294344854907,41174.839541959176,38349.475810224685,2003
2,3,Lockheed Martin Corp.,United States,24910,18870,31824,0.7827425842131724,39646.898066880676,30715.39085479371,2003
3,2,Northrop Grumman Corp.,United States,20310,21000,26396,0.769434762842855,32325.511832129527,34182.46994969093,2003
4,4,BAE Systems,United Kingdom,15760,14070,20543,0.7671712992260137,18892.02067999176,18626.804693079266,2003
5,5,Raytheon,United States,13140,12020,18109,0.725606052239218,20913.698940136976,19565.39470453738,2003
6,6,General Dynamics Corp.,United States,13100,9820,16617,0.7883492808569538,20850.034712008706,15984.374043141188,2003
7,7,Thales,France,8350,6840,11929,0.6999748512029508,10367.624607404212,10398.414410890911,2003
8,9,EADS,Trans-European,8010,5630,34010,0.2355189650102911,10259.088453329114,8782.781625169151,2003
9,8,United Technologies Corp.,United States,6210,5640,31034,0.20010311271508668,9883.871416914051,9180.434786488422,2003
10,11,Finmeccanica,Italy,5300,3720,9758,0.5431440869030539,6925.808971041493,5985.369121459743,2003
11,12,L-3 Communications,United States,4480,3020,5061,0.8852005532503457,7130.393550366336,4915.76472609841,2003
12,10,Honeywell International,United States,3970,3720,23103,0.1718391550880838,6318.674641730882,6055.180391088108,2003
13,17,Computer Sciences Corp.,United States,3780,1980,14768,0.25595882990249186,6016.269558121596,3222.9185952565736,2003
14,13,Science Applications International Corp.,United States,3700,3000,6720,0.5505952380952381,5888.941101865054,4883.20999281299,2003
15,14,Rolls-Royce,United Kingdom,3020,2850,9224,0.3274067649609714,3620.171475480655,3773.0201403891906,2003
16,42,Halliburton,United States,3010,930,16271,0.18499170302993054,4790.733166652382,1513.795097772027,2003
17,20,MBDA,Trans-European,2650,1650,2709,0.9782207456626061,3394.0804496032647,2573.9946148364297,2003
18,15,Mitsubishi Heavy Industries,Japan,2600,2400,20472,0.12700273544353263,2445.47368922328,2435.1976209262807,2003
19,16,General Electric,United States,2400,2200,134641,0.017825179551548193,3819.853687696251,3581.0206613961927,2003
20,24,DCN,France,2150,1370,2152,0.9990706319702602,2669.508132445396,2082.7233542281506,2003
21,19,United Defense Industries,United States,2050,1730,2053,0.9985387238188017,3262.7916915738815,2815.9844291888244,2003
22,18,GKN,United Kingdom,2020,1800,7492,0.26962092899092366,2421.4391988314314,2382.9600886668572,2003
